Sentence,Emotion,Tokenized_Sentence
biết ngay sẽ chơi cái trò mất dạy này nhưng vẫn kiên trì xem tới cùng để thách thức bản thân có sợ hay không cười,Disgust,"['biết', 'ngay', 'chơi', 'cái', 'trò', 'mất dạy', 'nhưng', 'vẫn', 'kiên trì', 'xem', 'tới', 'cùng', 'để', 'thách thức', 'bản thân', 'sợ', 'hay', 'không', 'cười']"
cha con y chang nhau cười_chảy_nước_mắt 1 khuôn đúc ra,Surprise,"['cha con', 'y chang', 'nhau', 'cười_chảy_nước_mắt', '1', 'khuôn', 'đúc']"
giết nó ! làm ám ảnh cả cuộc đời học sinh .,Anger,"['giết', 'nó', '!', 'làm', 'ám ảnh', 'cả', 'cuộc đời', 'học sinh']"
"tụi mày có hiểu được cảm giác , muốn bắt chuyện mà không dám bắt không ? tụi mày có hiểu được cảm giác vờ ngủ gục để nhìn nó không ? tụi mày đã từng nhìn nó thật kỉ , thật tỉ mỉ chưa ?",Sadness,"['tụi', 'mày', 'hiểu', 'được', 'cảm giác', 'muốn', 'bắt chuyện', 'không', 'dám', 'bắt', 'không', '?', 'tụi', 'mày', 'hiểu', 'được', 'cảm giác vờ', 'ngủ', 'gục', 'để', 'nhìn', 'nó', 'không', '?', 'tụi', 'mày', 'từng', 'nhìn', 'nó', 'thật kỉ', 'tỉ mỉ', 'chưa', '?']"
chưa đâu . nó mang bánh ghen_ăn_tức_ở vào xong bôi đầy tường mới là cả một rổ của sự hloz,Anger,"['chưa', 'nó', 'mang', 'bánh ghen_ăn_tức_ở', 'vào', 'xong', 'bôi', 'đầy', 'tường', 'mới', 'cả', 'rổ', 'sự', 'hloz']"
ngưỡng mộ quá đi ạ . chúc 2 ac mãi mãi hạnh phúc như này nha cười,Enjoyment,"['ngưỡng mộ', 'chúc', '2', 'ac', 'mãi mãi', 'hạnh phúc', 'nha', 'cười']"
ăn 1 đống tiền phạt có 5 tr . tội lợi dụng tín ngưỡng để lừa đảo xem chừng nhẹ tội nhỉ .,Disgust,"['ăn', '1', 'đống', 'tiền', 'phạt', '5', 'tr', 'tội', 'lợi dụng', 'tín ngưỡng', 'để', 'lừa đảo', 'xem chừng', 'nhẹ tội']"
per đúng chất em luôn hâha,Enjoyment,"['đúng', 'chất', 'em', 'hâha']"
năm nào chả vậy cười,Enjoyment,"['năm', 'nào', 'chả', 'cười']"
thua sự mặt dày của khách nên cho một xíu . đùa,Other,"['thua', 'sự', 'mặt dày', 'khách', 'xíu', 'đùa']"
chuẩn đét . t nghỉ công ty cũ cũng vì đồng nghiệp khóc_nức_nở,Sadness,"['chuẩn', 'đét', 't', 'nghỉ', 'công ty', 'cũ', 'cũng', 'đồng nghiệp', 'khóc_nức_nở']"
"là thằng đàn ông phải có bản lĩnh từ khi còn bé , thay vì hay bắt nạt , quát tháo đàn bà thì hãy là người che chở , yêu thương ! mong con zai của mẹ sau này cũng như mấy anh này . !",Enjoyment,"['thằng', 'đàn ông', 'phải', 'bản lĩnh', 'từ', 'còn', 'bé', 'thay vì', 'hay', 'bắt nạt', 'quát tháo', 'đàn bà', 'hãy', 'người', 'che chở', 'yêu thương', '! mong', 'con', 'zai', 'mẹ', 'sau này', 'cũng', 'mấy', 'anh', '!']"
cho ngay cốc bia vào mặt . nhố nhăng,Anger,"['ngay cốc', 'bia', 'vào', 'mặt', 'nhố', 'nhăng']"
sau quả sấm sáng cả trời thì gần như toàn khu phố mất điện,Other,"['sau', 'quả', 'sấm', 'sáng', 'cả', 'trời', 'gần', 'toàn', 'khu phố', 'mất', 'điện']"
bà này bị âm đồ từ đêm qua đây mà .,Other,"['bà', 'âm đồ', 'từ', 'đêm', 'qua']"
chỉ đi đường quen thôi ! đường nào lạ chỉ ngồi sau thôi cười,Other,"['chỉ', 'đường', 'quen', '!', 'đường', 'nào', 'lạ', 'chỉ', 'ngồi', 'sau', 'cười']"
"tát cho phát , đêm hôm mất con mẹ nó ngủ . ?",Anger,"['tát', 'phát', 'đêm hôm', 'mất', 'con', 'mẹ', 'nó', 'ngủ', '?']"
xem xong tôi cảm thấy còn u ám hơn cười,Sadness,"['xem', 'xong', 'tôi', 'cảm thấy', 'còn', 'u ám', 'hơn', 'cười']"
đó là khi bạn làm cho hãng hoặc công tình yêu lớn tầm cở . chứ quảng lý mấy shop quần áo có cái cười_lớn mà được 30 tr cười,Disgust,"['bạn', 'làm', 'hãng', 'hoặc', 'công tình yêu', 'lớn', 'tầm', 'cở', 'quảng lý', 'mấy', 'shop', 'quần áo', 'cái', 'cười_lớn', 'được', '30', 'tr', 'cười']"
gớm vãi cười,Disgust,"['gớm', 'vãi', 'cười']"
đi bao xa mới thoát đựoc kiếp không có người yêu ? :,Sadness,"['bao', 'xa', 'mới', 'thoát', 'đựoc', 'kiếp', 'không', 'người yêu', '?']"
con lai xinh phết ?,Enjoyment,"['con', 'lai', 'xinh phết', '?']"
đây đây thiệt là hãm,Disgust,"['thiệt', 'hãm']"
địt_mẹ lừa đảo hằng năm cả trăm tỉ . giờ phạt có 5 triệu cười chán vãi,Sadness,"['địt_mẹ', 'lừa đảo', 'hằng', 'năm', 'cả', 'trăm', 'tỉ', 'giờ', 'phạt', '5', 'triệu', 'cười', 'chán vãi']"
ở đâu cho tao làm với,Enjoyment,"['tao', 'làm']"
"biết chỉ là phim thôi , xem con bé hôn bố lần cuối nước mắt tự rơi , híc híc",Sadness,"['biết', 'chỉ', 'phim', 'xem', 'con bé', 'hôn bố', 'lần', 'cuối', 'nước mắt', 'tự', 'rơi', 'híc', 'híc']"
chưa bao giờ b đến đích là gì cả,Sadness,"['chưa', 'bao giờ', 'b', 'đích', 'gì', 'cả']"
lũ này cho nghỉ việc thay người khác còn bao nhiêu người đi xin việc kìa xử phạt rhì trẻ cũng đã ăn rồi lũ mất nhân tính,Anger,"['lũ', 'nghỉ việc', 'thay', 'người', 'khác', 'còn', 'bao nhiêu', 'người', 'xin', 'việc', 'kìa', 'xử phạt', 'rhì', 'trẻ', 'cũng', 'ăn', 'lũ', 'mất', 'nhân tính']"
hm não tao xoắn mẹ rồi,Other,"['hm', 'não', 'tao', 'xoắn', 'mẹ']"
"chẳng bao giờ nhà bếp nó nấu đồ ngon cả , toàn thiu thối hoặc kém chất lượng nó mua về làm mới có lãi . trước làm với nhật nó còn bắt làm cho nó như cho công nhân ăn thì thời gian đầu được , đến khi đổi giám đốc là đéo nuốt nổi nữa",Disgust,"['chẳng', 'bao giờ', 'nhà bếp', 'nó', 'nấu', 'đồ', 'ngon', 'cả', 'toàn', 'thiu thối', 'hoặc', 'kém', 'chất lượng', 'nó', 'mua', 'về', 'làm', 'mới', 'lãi', 'trước', 'làm', 'nhật', 'nó', 'còn', 'bắt', 'làm', 'nó', 'công nhân', 'ăn', 'thời gian', 'đầu', 'được', 'đổi', 'giám đốc', 'đéo', 'nuốt', 'nổi']"
khuôn mặt đậm chất giải trí mỉm_cười,Enjoyment,"['khuôn mặt', 'đậm chất', 'giải trí', 'mỉm_cười']"
moá nhìn rùng hết cả mình,Fear,"['moá', 'nhìn', 'rùng hết', 'cả', 'mình']"
em tìm link phim mà sao nó ra phim khác chứ không phải phim này zay mọi người thất_vọng,Sadness,"['em', 'tìm', 'link', 'phim', 'sao', 'nó', 'phim', 'khác', 'không', 'phải', 'phim', 'zay', 'mọi', 'người', 'thất_vọng']"
5 tr phạt làm cái lồng gì . phạt 50 tr tội sỉ nhục lăng mạ người khác,Disgust,"['5', 'tr', 'phạt', 'làm', 'cái', 'lồng', 'gì', 'phạt', '50', 'tr tội', 'sỉ nhục', 'lăng mạ', 'người', 'khác']"
bà ta đâu cư xử như 1 người vợ đâu !,Other,"['bà', 'ta', 'đâu cư xử', '1', 'người', 'vợ', '!']"
per cười haha,Enjoyment,"['cười', 'haha']"
má ơi đây chính là thứ ám ảnh nhất cuộc đời con . kẻ thù buồn_bã,Fear,"['má', 'ơi', 'chính', 'thứ', 'ám ảnh', 'nhất', 'cuộc đời', 'con', 'kẻ thù', 'buồn_bã']"
"đúng rồi , ngưng ảo tưởng",Disgust,"['đúng', 'ngưng', 'ảo tưởng']"
"chời , dễ thương quá",Enjoyment,"['chời', 'dễ thương']"
tuổi thơ tôi bị ám ảnh mấy con ngỗng này . mấy con màu xám cứ mỗi lần đi học ngang qua ngõ nhà hàng xóm là nó đuổi . tao lại chạy thục mạng . cứ phải đắn đo mỗi lần qua đó xem có chúng nó không rồi ù chạy như ma đuổi . haiz tuổi thơ tôi .,Fear,"['tuổi thơ', 'tôi', 'ám ảnh', 'mấy', 'con', 'ngỗng', 'mấy', 'con', 'màu', 'xám', 'cứ', 'mỗi', 'lần', 'học', 'ngang', 'qua', 'ngõ', 'nhà hàng xóm', 'nó', 'đuổi', 'tao', 'chạy', 'thục mạng', 'cứ', 'phải', 'đắn đo', 'mỗi', 'lần', 'qua', 'xem', 'chúng nó', 'không', 'ù', 'chạy', 'ma đuổi', 'haiz', 'tuổi thơ', 'tôi']"
anh em để tao hưởng trước nào,Enjoyment,"['anh em', 'để', 'tao', 'hưởng', 'trước', 'nào']"
bán hàng online hồi năm cấp 3 cười tháng hè ấy đi quanh hạnh phúc để giao hàng với bố . được lãi 4 tr cười,Enjoyment,"['bán', 'hàng', 'online', 'hồi', 'năm', 'cấp', '3', 'cười', 'tháng', 'hè', 'quanh', 'hạnh phúc', 'để', 'giao', 'hàng', 'bố', 'được', 'lãi', '4', 'tr', 'cười']"
ý thức kém quá,Disgust,"['ý thức', 'kém']"
"bọn phục vụ nhà bếp toàn là chó , chó mới ăn thịt thúi bẩn như vậy .",Disgust,"['bọn', 'phục vụ', 'nhà bếp', 'toàn', 'chó', 'chó', 'mới', 'ăn', 'thịt', 'thúi bẩn', 'như vậy']"
đấy . người ta làm những video ý nghĩa . chứ không phải ba cái video xàm nhảm như cái đéo gì cũng cái kết . xàm .,Disgust,"['người', 'ta', 'làm', 'video', 'ý nghĩa', 'không', 'phải', 'ba', 'cái', 'video', 'xàm nhảm', 'cái', 'đéo', 'gì', 'cũng', 'cái', 'kết', 'xàm']"
thần tài cho chủ cửa hàng bán vàng chứ thần tài gì mình đâu,Other,"['thần tài', 'chủ', 'cửa hàng', 'bán', 'vàng', 'thần tài', 'gì', 'mình']"
"hiện tại mình cần tìm người yêu , bạn nữ nào chưa có chồng hay chưa người yêu thì bình luận bên dưới để mình lựa một bạn may mắn nhất nhé cười",Enjoyment,"['hiện tại', 'mình', 'cần', 'tìm', 'người yêu', 'bạn', 'nữ', 'nào', 'chưa', 'chồng', 'hay', 'chưa', 'người yêu', 'bình luận', 'bên', 'dưới', 'để', 'mình', 'lựa', 'bạn', 'may mắn', 'nhất', 'cười']"
lỡ bị tào tháo rượt mà cái wc bên kia thì nhảy thế nào nhỉ,Other,"['lỡ', 'tào tháo', 'rượt', 'cái', 'wc', 'bên', 'nhảy', 'thế nào']"
"ra chỗ sóng không táp vào mà ghi , xem mà ức chế vãi cười",Anger,"['chỗ', 'sóng', 'không', 'táp', 'vào', 'ghi', 'xem', 'ức chế', 'vãi', 'cười']"
chòi má nói chuyện tình vãi cười,Enjoyment,"['chòi', 'má', 'nói chuyện', 'tình vãi', 'cười']"
con gái hay ảo tưởng như vậy lắm hài_lòng,Sadness,"['con', 'gái', 'hay', 'ảo tưởng', 'như vậy', 'lắm', 'hài_lòng']"
nó cười mắc ỉa môi thì zoe lại lùn xấu vãi lại còn gầy nữa chứ haiz,Disgust,"['nó', 'cười', 'mắc ỉa', 'môi', 'zoe', 'lùn', 'xấu vãi', 'còn', 'gầy', 'haiz']"
không phải không thích mà bản thân chưa đủ tốt để sánh vai . phải chi anh có thể đợi em khôn lớn !,Sadness,"['không', 'phải', 'không', 'thích', 'bản thân', 'chưa', 'đủ', 'tốt', 'để', 'sánh vai', 'phải chi', 'anh', 'có thể', 'đợi', 'em', 'khôn lớn', '!']"
ông tóc ngắn ngắn cam cam tên gì vậy ạ ?,Other,"['ông', 'tóc', 'ngắn', 'ngắn', 'cam cam', 'tên', 'gì', '?']"
tiên sư bố nhà mày . tao chịu hết nổi rồi nhé thèm_thuồng,Anger,"['tiên sư', 'bố', 'nhà mày', 'tao', 'chịu', 'hết nổi', 'thèm_thuồng']"
địt_mẹ ngu . cái nồi cơm điện chứ gì .,Anger,"['địt_mẹ', 'ngu', 'cái', 'nồi', 'cơm điện', 'gì']"
sai rồi nhá . có những thứ cha mẹ không có nhưng vì con họ vẫn cố gắng để có được nó,Other,"['sai', 'thứ', 'cha mẹ', 'không', 'nhưng', 'con', 'họ', 'vẫn', 'cố gắng', 'để', 'được', 'nó']"
hú hồn con chồn chạy ngang vô_cảm,Fear,"['hú hồn', 'con', 'chồn', 'chạy', 'ngang', 'vô_cảm']"
khi bạn bỗng nhiên nhận ra rằng có những bài hát phù hợp với từng khoảnh khắc riêng bên người đó cười,Surprise,"['bạn', 'bỗng nhiên', 'nhận', 'bài', 'hát', 'phù hợp', 'từng', 'khoảnh khắc', 'riêng', 'bên', 'người', 'cười']"
mỗi lần về quê mà sắp sửa đi qua chuồng ngỗng tao phải cầm cây chổi lông gà mới đi được đấy dume . quơ quơ vòng vòng cho mấy đĩ ngỗng né xa ra rồi chạy thụt cười_lớn luôn :,Fear,"['mỗi', 'lần', 'về', 'quê', 'sắp sửa', 'qua', 'chuồng', 'ngỗng', 'tao', 'phải', 'cầm', 'cây', 'chổi', 'lông', 'gà', 'mới', 'được', 'dume', 'quơ quơ', 'vòng vòng', 'mấy', 'đĩ', 'ngỗng né', 'xa', 'chạy', 'thụt', 'cười_lớn']"
tao ghét và tao sợ nó,Fear,"['tao', 'ghét', 'tao', 'sợ', 'nó']"
bán thì bán đi còn bảo bố mày bất hạnh . đéo thèm mua nữa vô_cảm,Anger,"['bán', 'bán', 'còn', 'bảo', 'bố', 'mày', 'bất hạnh', 'đéo', 'thèm', 'mua', 'vô_cảm']"
lâu lắm rồi mới nge lại bài này . vẫn thấy hay như ngày nào .,Enjoyment,"['lâu', 'lắm', 'mới', 'nge', 'bài', 'vẫn', 'thấy', 'hay', 'ngày', 'nào']"
chị ấy được đào tạo qua lớp người nhện bắn tơ nên không biết sợ cười_chảy_nước_mắt,Enjoyment,"['chị', 'được', 'đào tạo', 'qua', 'lớp', 'người', 'nhện', 'bắn', 'tơ', 'không', 'biết', 'sợ', 'cười_chảy_nước_mắt']"
1 từ nhạt mỉm_cười,Disgust,"['1', 'từ', 'nhạt', 'mỉm_cười']"
"có mồm để làm gì ? hay chỉ để cãi nhau , la hét ?",Disgust,"['mồm', 'để', 'làm gì', '?', 'hay', 'chỉ', 'để', 'cãi', 'nhau', 'la hét', '?']"
hồi đó khoái cái này lắm,Enjoyment,"['hồi', 'khoái', 'cái', 'lắm']"
giọng anh khi mặc bộ záy màu hường thật kinh dị,Disgust,"['giọng', 'anh', 'mặc', 'bộ', 'záy', 'màu', 'hường', 'kinh dị']"
mày tin tao nhai đầu mày không,Anger,"['mày', 'tin', 'tao', 'nhai', 'đầu mày', 'không']"
"yeah , được mở lại fan cứng rồi cười",Enjoyment,"['yeah', 'được', 'mở', 'fan', 'cứng', 'cười']"
"per mất mặt thật sự , quán bún đậu đó không biết có dán mặt mày lên không",Disgust,"['mất', 'mặt', 'thật sự', 'quán', 'bún đậu', 'không', 'biết', 'dán', 'mặt mày', 'lên', 'không']"
có đứa nào xem mà thèm đi biển như tao không ?,Enjoyment,"['đứa', 'nào', 'xem', 'thèm', 'biển', 'tao', 'không', '?']"
tài năng cho làng đua xe đạp tương lai là đây chứ đâu,Enjoyment,"['tài năng', 'làng', 'đua', 'xe đạp', 'tương lai']"
"các bạn xem phim cậu bé đặc biệt , luôn nhé . phim có diển viên này tham gia nói về cách giáo dục con cái cực hay . chúc các bạn xem phim vui vẻ",Enjoyment,"['bạn', 'xem', 'phim', 'cậu', 'bé', 'đặc biệt', 'phim', 'diển viên', 'tham gia', 'nói', 'về', 'cách', 'giáo dục', 'con cái', 'cực', 'hay', 'chúc', 'bạn', 'xem', 'phim', 'vui vẻ']"
per đọc vài dòng là lướt xuống cuối để xem có phải hi vọng câu chuyện mình vừa bịa ra . nhưng không phải . không,Enjoyment,"['đọc', 'vài', 'dòng', 'lướt', 'xuống', 'cuối', 'để', 'xem', 'phải', 'hi vọng', 'câu chuyện', 'mình', 'vừa', 'bịa', 'nhưng', 'không', 'phải', 'không']"
đây là câu khuyến mại điểm cười,Enjoyment,"['câu', 'khuyến mại', 'điểm', 'cười']"
nghe lại bài này thấy chột dạ vãi,Sadness,"['nghe', 'bài', 'thấy', 'chột dạ', 'vãi']"
"nói chung thánh này không ai ghét được , trừ hlv không , dễ thương gắp trăm thằng pogba , mong cho thằng đó nhanh biến khỏi mu",Enjoyment,"['nói', 'chung thánh', 'không', 'ai', 'ghét', 'được', 'trừ', 'hlv', 'không', 'dễ thương', 'gắp', 'trăm', 'thằng', 'pogba', 'mong', 'thằng', 'nhanh', 'biến', 'khỏi', 'mu']"
đi chơi xong về cũng buồn như chó cắn tiếp thôi,Sadness,"['chơi', 'xong', 'về', 'cũng', 'buồn', 'chó', 'cắn', 'tiếp']"
haha mắc cười quá . nhưng thật chúng mày là tao rất sợ rắn .,Fear,"['haha', 'mắc', 'cười', 'nhưng', 'chúng mày', 'tao', 'sợ', 'rắn']"
dễ thương kinh khủng . bởi vậy mới nói mấy đứa yêu nhau là lầy nhất,Enjoyment,"['dễ thương', 'kinh khủng', 'bởi vậy', 'mới', 'nói', 'mấy', 'đứa', 'yêu', 'nhau', 'lầy', 'nhất']"
tây cũng lầy phết,Surprise,"['tây', 'cũng', 'lầy phết']"
thanh niên leo lên cao để theo dõi thời tiết để thông báo cho người dân đi cấy thật cảm động,Enjoyment,"['thanh niên', 'leo', 'lên', 'cao', 'để', 'theo dõi', 'thời tiết', 'để', 'thông báo', 'người dân', 'cấy', 'cảm động']"
bao năm giải phóng như thế này phải không anh,Other,"['bao', 'năm', 'giải phóng', 'thế này', 'phải', 'không', 'anh']"
vẫn nhớ ngày đầu . lần đầu em có cảm giác được che chở như vậy cười,Enjoyment,"['vẫn', 'nhớ', 'ngày', 'đầu', 'lần', 'đầu', 'em', 'cảm giác', 'được', 'che chở', 'như vậy', 'cười']"
"cưỡng hôn thì phạt 20 . lừa đảo , chiếm đoạt phạt nhằng 5 cu củ .",Disgust,"['cưỡng hôn', 'phạt', '20', 'lừa đảo', 'chiếm đoạt', 'phạt nhằng', '5', 'cu', 'củ']"
bà mẹ nó xem rùng con mẹ nó mình hơn cả phim ma .,Fear,"['bà', 'mẹ', 'nó', 'xem', 'rùng', 'con', 'mẹ', 'nó', 'mình', 'hơn', 'cả', 'phim', 'ma']"
"mình nhận thấy hình như ông ấy đang rất đau khổ , mà không thể or không muốn nói ra .",Sadness,"['mình', 'nhận', 'thấy', 'hình như', 'ông', 'đau khổ', 'không thể', 'or', 'không', 'muốn', 'nói']"
coi ảnh này nổi cả gai ốc,Fear,"['coi', 'ảnh', 'nổi', 'cả', 'gai ốc']"
tao cười ỉa cho cái bọn ấy cười,Enjoyment,"['tao', 'cười ỉa', 'cái', 'bọn', 'cười']"
"đúng rồi đấy , như thế là đang mắc chứng ảo tưởng sức mạnh",Disgust,"['đúng', 'như thế', 'mắc chứng', 'ảo tưởng', 'sức mạnh']"
sừng mọc hồi nào không hay,Other,"['sừng', 'mọc', 'hồi', 'nào', 'không', 'hay']"
câu này thấy sai sai,Other,"['câu', 'thấy', 'sai', 'sai']"
não bằng đá . không cần phải đội nón,Other,"['não', 'bằng', 'đá', 'không', 'cần', 'phải', 'đội', 'nón']"
các bạn đéo biết được đâu vì các bạn đbh gặp thì lsao các bạn biết được mấy con mụ già đi mất dạy như thế nào . địt_mẹ cậy mình già là muốn đi thế đéo nào cũng được ý . đi sai xong chửi người ta mới vãi chứ dume có ngày đâm vào người ta chết có ngày ở đấy mà già mồm . cứ kêu người ta lớn tuổi hơn phải thế này tno nhưng có lớn mà đéo có học thì cũng đéo là cái gì,Disgust,"['bạn', 'đéo', 'biết', 'được', 'bạn', 'đbh', 'gặp', 'lsao', 'bạn', 'biết', 'được', 'mấy', 'con', 'mụ', 'già', 'mất dạy', 'như thế nào', 'địt_mẹ', 'cậy', 'mình', 'già', 'muốn', 'thế', 'đéo', 'nào', 'cũng', 'được', 'ý', 'sai', 'xong', 'chửi', 'người', 'ta', 'mới', 'vãi', 'dume', 'ngày', 'đâm', 'vào', 'người', 'ta', 'chết', 'ngày', 'già', 'mồm', 'cứ', 'kêu', 'người', 'ta', 'lớn tuổi', 'hơn', 'phải', 'thế này', 'tno', 'nhưng', 'lớn', 'đéo', 'có học', 'cũng', 'đéo', 'cái', 'gì']"
