Sentence,Emotion,Tokenized_Sentence
trời đất . 580 k không tiếc thì tiếc gì trời . người ta làm ăn đàng hoàng . hứa hươu hứa vượn . là người lớn mà làm trò mất nết vậy trời,Disgust,"['trời đất', '580', 'k', 'không', 'tiếc', 'tiếc', 'gì', 'trời', 'người', 'ta', 'làm ăn', 'đàng hoàng', 'hứa', 'hươu', 'hứa', 'vượn', 'người lớn', 'làm trò', 'mất nết', 'trời']"
với mình đoạn mấy thằng đỡ đẻ là hay nhất,Enjoyment,"['mình', 'đoạn', 'mấy', 'thằng', 'đỡ đẻ', 'hay', 'nhất']"
thế em ăn anh được không ?,Other,"['thế', 'em', 'ăn', 'anh', 'không', '?']"
hai bác học nghiêm túc ghê cười,Enjoyment,"['hai', 'bác', 'học', 'nghiêm túc', 'ghê', 'cười']"
quê ở huyện kế bên mà chưa 1 lần đi cười,Enjoyment,"['quê', 'huyện', 'kế', 'bên', 'chưa', '1', 'lần', 'cười']"
thật là đáng sợ,Fear,"['đáng', 'sợ']"
nhìn giống mấy đặc vụ của cia . sợ thế cười,Fear,"['nhìn', 'giống', 'mấy', 'đặc vụ', 'cia', 'sợ', 'thế', 'cười']"
ý tưởng hay đáy chứ,Enjoyment,"['ý tưởng', 'hay', 'đáy', 'chứ']"
rảnh rỗi không có việc gì làm sinh ra mất tiền,Disgust,"['rảnh rỗi', 'không', 'việc gì', 'làm', 'sinh', 'mất', 'tiền']"
mỗi mùa trung thu đến nhìn người ta mua bánh tặng nhau mình lại thấy chạnh lòng ! thất_vọng,Sadness,"['mỗi', 'mùa', 'trung thu', 'nhìn', 'người', 'ta', 'mua', 'bánh tặng', 'nhau', 'mình', 'thấy', 'chạnh lòng', '!', 'thất_vọng']"
bà nội này chắc kiếp trước nghiệp lắm nên giờ vớ phải của ma này,Disgust,"['bà', 'nội', 'chắc kiếp', 'trước nghiệp', 'lắm', 'giờ', 'vớ', 'phải', 'ma']"
ai cũng từng bị bố mẹ chửi mắng . em ấy cũng vậy . là người lớn chúng ta lắng nghe và chia sẻ . nhiều người già rồi mà phát ngôn xấc xược láo toét mất dạy không thể chấp nhận được . chả bằng được cái đứa con nít còn tỏ vẻ ta đây,Anger,"['ai', 'cũng', 'từng', 'bố mẹ', 'chửi mắng', 'em', 'ấy', 'cũng', 'người lớn', 'chúng ta', 'lắng nghe', 'chia sẻ', 'nhiều', 'người', 'già', 'phát ngôn', 'xấc', 'xược láo', 'toét', 'mất', 'dạy', 'không thể', 'chấp nhận', 'chả', 'bằng', 'cái', 'đứa', 'con nít', 'còn', 'tỏ vẻ', 'ta', 'đây']"
per hôm nào chụp kiểu nhỉ .,Other,"['per', 'hôm', 'nào', 'chụp', 'kiểu', 'nhỉ']"
việc nhỏ như vậy mà hai con này hàng sử thiếu văn hóa quá quá,Disgust,"['việc', 'nhỏ', 'như vậy', 'hai', 'con', 'hàng', 'sử', 'thiếu', 'văn hóa']"
"ước gì mèo nhà mình cũng có thể về nhà như vậy , mất ẻm được 2 năm rồi buồn",Sadness,"['ước', 'gì', 'mèo', 'nhà', 'mình', 'cũng', 'có thể', 'về', 'nhà', 'như vậy', 'mất', 'ẻm', '2', 'năm', 'buồn']"
mấy con yêu nghiệt ngày xưa nội có nuôi 2 con cứ ra đằng sau là nó dí chạy muốn tuột mẹ quần mỉa_mai,Fear,"['mấy', 'con', 'yêu nghiệt', 'ngày xưa', 'nội', 'nuôi', '2', 'con', 'cứ', 'đằng', 'sau', 'nó', 'dí', 'chạy', 'muốn', 'tuột', 'mẹ', 'quần', 'mỉa_mai']"
thực ra em mới đang phải là sự lựa chọn chứ không phải là người được lựa chọn đâu hài_lòng .,Sadness,"['thực ra', 'em', 'mới', 'phải', 'sự', 'lựa chọn', 'chứ', 'không', 'phải', 'người', 'lựa chọn', 'đâu', 'hài_lòng']"
những thằng vừa kém vừa hèn vẫn to mồm gia trưởng,Anger,"['thằng', 'vừa', 'kém', 'vừa', 'hèn', 'vẫn', 'to mồm', 'gia trưởng']"
"per tao đã khuyên mày rồi mà không nghe , làm màu chi mà tặng hộp quà cho bự để người ta dọn cực khổ đến nỗi đăng lên mxh kìa thở_dài",Disgust,"['per', 'tao', 'khuyên', 'mày', 'không', 'nghe', 'làm', 'màu', 'chi', 'tặng', 'hộp', 'quà', 'bự', 'để', 'người', 'ta', 'dọn', 'cực khổ', 'đến nỗi', 'đăng', 'lên', 'mxh', 'kìa', 'thở_dài']"
giống tao thế nhỉ ! vô_cảm,Surprise,"['giống', 'tao', 'thế', 'nhỉ', '!', 'vô_cảm']"
ai mượn ông bảo ổng là : cứ coi nhà tao như nhà mày mày cứ sửa theo ý mày là tao ưng,Disgust,"['ai', 'mượn', 'ông', 'bảo', 'ổng', 'cứ', 'coi', 'nhà', 'tao', 'nhà', 'mày', 'mày', 'cứ', 'sửa', 'theo', 'ý mày', 'tao', 'ưng']"
chỗ tao cũng có cây tình yêu 3,Enjoyment,"['chỗ', 'tao', 'cũng', 'cây', 'tình yêu', '3']"
dẹp dẹp nhanh cho đỡ mệt,Anger,"['dẹp', 'dẹp', 'nhanh', 'đỡ', 'mệt']"
đúng chất người đẹp mặc rẻ rách cũng đẹp,Other,"['đúng', 'chất', 'người', 'đẹp', 'mặc', 'rẻ rách', 'cũng', 'đẹp']"
ngưỡng mộ anh chị,Enjoyment,"['ngưỡng mộ', 'anh chị']"
chưa gì đã mất dạy,Disgust,"['chưa', 'gì', 'mất', 'dạy']"
"võ nghệ cao siêu đến mấy cũng phụ thuộc vào hung khí , em biết được điều này lên không bao giờ em học võ mà tự xắm cho mình khẩu hoa cải !",Enjoyment,"['võ nghệ', 'cao siêu', 'mấy', 'cũng', 'phụ thuộc', 'vào', 'hung khí', 'em', 'biết', 'điều', 'lên', 'không', 'bao giờ', 'em', 'học', 'võ', 'tự', 'xắm', 'mình', 'khẩu', 'hoa cải', '!']"
ghét mấy cái thể loại này . toàn lũ hãm,Disgust,"['ghét', 'mấy', 'cái', 'thể loại', 'toàn', 'lũ', 'hãm']"
tôi thấy tương lai của tôi trong bức ảnh này cười_lớn,Other,"['tôi', 'thấy', 'tương lai', 'tôi', 'bức', 'ảnh', 'cười_lớn']"
bao giờ đến lượt hương,Other,"['bao giờ', 'lượt', 'hương']"
cái đồng hồ mọi người cho em hỏi giá bao nhiêu ạ,Other,"['cái', 'đồng hồ', 'mọi', 'người', 'em', 'hỏi', 'giá', 'bao nhiêu', 'ạ']"
"per đấy , có người đưa ra quyết định đúng lúc thì các em đỡ khổ còn gì",Other,"['per', 'đấy', 'người', 'đưa', 'quyết định', 'đúng', 'lúc', 'em', 'đỡ', 'khổ', 'còn', 'gì']"
lấy giẻ lau xong vắt chắc cũng được nửa,Other,"['lấy', 'giẻ', 'lau', 'xong', 'vắt', 'chắc', 'cũng', 'nửa']"
đáng yêu quá . chúc ông bà thật mạnh khỏe mãi hạnh phúc như vậy say_mê,Enjoyment,"['đáng', 'yêu', 'chúc', 'ông bà', 'mạnh khỏe', 'mãi', 'hạnh phúc', 'như vậy', 'say_mê']"
có mưa cảm giác như được sống lại cười,Enjoyment,"['mưa', 'cảm giác', 'sống', 'cười']"
khi tao cảm nắng một ai đó xin thượng đế cũng tát tao một cái như cách sóng xô vào cát cho tao tỉnh con mẹ nó ngộ cười_chảy_nước_mắt,Other,"['tao', 'cảm', 'nắng', 'ai', 'xin', 'thượng đế', 'cũng', 'tát', 'tao', 'cái', 'cách', 'sóng', 'xô', 'vào', 'cát', 'tao', 'tỉnh', 'con', 'mẹ', 'nó', 'ngộ cười_chảy_nước_mắt']"
hỏng rồi . dùng đồ như phá,Disgust,"['hỏng', 'dùng', 'đồ', 'phá']"
thật may em đã gặp được người tài xế tốt,Enjoyment,"['may', 'em', 'gặp', 'người', 'tài xế', 'tốt']"
nhảy tuột quần là có thật cười_tươi,Surprise,"['nhảy', 'tuột', 'quần', 'cười_tươi']"
quá xàm,Disgust,['xàm']
vô_cảm sao cái kết gì mà buồn vậy,Sadness,"['vô_cảm', 'sao', 'cái', 'kết', 'gì', 'buồn']"
"per đó là lý do tại sao em luôn nói với anh , có gì cũng phải nói ra",Fear,"['per', 'lý do', 'tại sao', 'em', 'luôn', 'nói', 'anh', 'gì', 'cũng', 'phải', 'nói']"
lò bếp dầu một thời nè gì per,Other,"['lò', 'bếp', 'dầu', 'thời', 'nè', 'gì', 'per']"
tự nhiên muốn chửi muốn cãi lộn thế đọc xong tức điên cả người,Anger,"['tự nhiên', 'muốn', 'chửi', 'muốn', 'cãi lộn', 'thế', 'đọc', 'xong', 'tức điên', 'cả', 'người']"
"per ít bửa đi coi , trailer thấy hấp dẫn quá",Enjoyment,"['per', 'ít', 'bửa', 'coi', 'trailer', 'thấy', 'hấp dẫn']"
gv có tâm vãi cười_chảy_nước_mắt,Enjoyment,"['gv', 'tâm vãi', 'cười_chảy_nước_mắt']"
"đang coi thấy nghi nghi , tắt vô xem bình luận , đoán ngay là sẽ giật mình , nên thôi không xem nữa haha , dễ gì bị dụ haha",Enjoyment,"['coi', 'thấy', 'nghi nghi', 'tắt', 'vô', 'xem', 'bình luận', 'đoán', 'ngay', 'giật mình', 'không', 'xem', 'haha', 'dễ', 'gì', 'dụ', 'haha']"
người ta chỉ hỏi hàng tháng bạn kiếm được bao nhiêu tiền chứ không hỏi công việc của bạn có làm cho bạn mệt nhiều không,Other,"['người', 'ta', 'chỉ', 'hỏi', 'hàng', 'tháng', 'bạn', 'kiếm', 'bao nhiêu', 'tiền', 'chứ', 'không', 'hỏi', 'công việc', 'bạn', 'làm', 'bạn', 'mệt', 'nhiều', 'không']"
cụ bà đẹp lão quá cậu,Enjoyment,"['cụ', 'bà', 'đẹp', 'lão', 'cậu']"
"muốn tiếp thu giáo dục phương tây thì tiếp thu cho trọn , đừng nhặt vụn vặt làm sai lệch một thế hệ tương lai .",Disgust,"['muốn', 'tiếp thu', 'giáo dục', 'phương tây', 'tiếp thu', 'trọn', 'đừng', 'nhặt', 'vụn vặt', 'làm', 'sai lệch', 'thế hệ', 'tương lai']"
buồn là cái gì mày,Other,"['buồn', 'cái', 'gì', 'mày']"
mày độc ác vãi,Disgust,"['mày', 'độc ác', 'vãi']"
per mình đi xem phim này nha em ơi,Enjoyment,"['per', 'mình', 'xem', 'phim', 'nha', 'em', 'ơi']"
thanh xuân rồi cũng sẽ qua có những người trong ta mãi chẳng thể xóa nhòa !,Sadness,"['thanh xuân', 'cũng', 'qua', 'người', 'ta', 'mãi', 'chẳng thể', 'xóa nhòa', '!']"
nên công bố để răn đe,Other,"['công bố', 'để', 'răn đe']"
như chết đi sống lại mỉm_cười,Sadness,"['chết đi sống', 'mỉm_cười']"
chúng ta nên làm như vậy từ lâu mới phải,Enjoyment,"['chúng ta', 'làm', 'như vậy', 'từ', 'lâu', 'mới', 'phải']"
thấy hơi sợ sợ rồi đấy buồn,Fear,"['thấy', 'hơi', 'sợ', 'sợ', 'đấy', 'buồn']"
chắc chưa cười si nghĩ kĩ lại đi,Other,"['chắc', 'chưa', 'cười', 'si nghĩ', 'kĩ lại']"
mấy thằng con nào sủa câu công việc thì chịu đi than cái cười_lớn thì dume tụi bây sau này ráng làm giàu làm chủ nha con chứ nghèo thì con cái tụi bây phải đi làm thuê làm mướn gặp hoàn cảnh tương tự rồi tụi nó quay lại chửi vô mặt cha mẹ nó là chúng mày thì nhục lắm nha con .,Disgust,"['mấy', 'thằng', 'con', 'nào', 'sủa', 'câu', 'công việc', 'chịu', 'than', 'cái', 'cười_lớn', 'dume', 'tụi', 'bây', 'sau này', 'ráng', 'làm giàu', 'làm', 'chủ nha', 'con', 'chứ', 'nghèo', 'con cái', 'tụi', 'bây', 'phải', 'làm thuê', 'làm mướn', 'gặp', 'hoàn cảnh', 'tương tự', 'tụi', 'nó', 'quay', 'chửi', 'vô mặt', 'cha mẹ', 'nó', 'chúng mày', 'nhục', 'lắm', 'nha', 'con']"
hóa ra là vậy à cười,Surprise,"['hóa', 'à', 'cười']"
đọc bài đang cảm động xuống đọc coment kiểu đùa,Surprise,"['đọc', 'bài', 'cảm động', 'xuống', 'đọc', 'coment', 'kiểu', 'đùa']"
hay lắm cười,Enjoyment,"['hay', 'lắm', 'cười']"
chúc 2 you hạnh phúc,Enjoyment,"['chúc', '2', 'you', 'hạnh phúc']"
vừa xong à bạn,Other,"['vừa', 'xong', 'à', 'bạn']"
địt_mẹ thực tế như này còn hay . tiếc là đéo ở gần mình cười,Sadness,"['địt_mẹ', 'thực tế', 'còn', 'hay', 'tiếc', 'đéo', 'gần', 'mình', 'cười']"
"bà này đéo gặp mình nhỉ , đọ luôn",Other,"['bà', 'đéo', 'gặp', 'mình', 'nhỉ', 'đọ', 'luôn']"
lùn lùn làm sao sống qua nổi những chuyến đi phiêu lưu như vậy,Sadness,"['lùn', 'lùn', 'làm sao', 'sống', 'qua', 'nổi', 'chuyến', 'phiêu lưu', 'như vậy']"
"đã ra tù nhưng chắc nhớ tù quá , muốn quay lại trại nên mặc quả đồ này đùa ậy",Disgust,"['tù', 'nhưng', 'chắc', 'nhớ', 'tù', 'muốn', 'quay', 'trại', 'mặc', 'quả đồ', 'đùa', 'ậy']"
có gì đâu bé vậy mới col đó anh thích nháy_mắt,Enjoyment,"['gì', 'đâu', 'bé', 'mới', 'col', 'anh', 'thích', 'nháy_mắt']"
đéo hiểu là có gì vui chơi kiểu vậy dẹp mẹ đi thân đéo gì không may có bất đồng cái là lật mặt nhau liền,Anger,"['đéo', 'hiểu', 'gì', 'vui chơi', 'kiểu', 'dẹp', 'mẹ', 'thân đéo', 'gì', 'không', 'may', 'bất đồng', 'cái', 'lật', 'mặt', 'nhau', 'liền']"
em chưa có người yêu . có ai yêu em không . em cô đơn quá,Sadness,"['em', 'chưa', 'người yêu', 'ai', 'yêu', 'em', 'không', 'em', 'cô đơn']"
bây chửi kệ bây ! riêng tao thích phá trong trường hợp này cười_chảy_nước_mắt,Enjoyment,"['bây', 'chửi', 'kệ', 'bây', '!', 'riêng', 'tao', 'thích', 'phá', 'trường hợp', 'cười_chảy_nước_mắt']"
chúng mày coi chừng,Anger,"['chúng mày', 'coi chừng']"
"nhìn 1 cái , cười 1 cái rồi về thôi",Enjoyment,"['nhìn', '1', 'cái', 'cười', '1', 'cái', 'về']"
đàn bà méo bao giờ cho đàn ông được nghỉ,Anger,"['đàn bà', 'méo', 'bao giờ', 'đàn ông', 'nghỉ']"
haiz đó là 1 câu chuyện khá bùn,Sadness,"['haiz', '1', 'câu chuyện', 'khá', 'bùn']"
đẹp trai v buồn,Enjoyment,"['đẹp', 'trai', 'v', 'buồn']"
ngu bao nhiêu vụ rồi không sợ,Anger,"['ngu', 'bao nhiêu', 'vụ', 'không', 'sợ']"
khét thật vành đai 2 còn thế này vành đai 1 thì thế nào có anh em nào biết không,Surprise,"['khét', 'vành đai', '2', 'còn', 'thế này', 'vành đai', '1', 'thế nào', 'anh em', 'nào', 'biết', 'không']"
bọn yêu nhau tưởng thế là hay,Disgust,"['bọn', 'yêu', 'nhau', 'tưởng', 'thế là', 'hay']"
ra sông mò đồng xu cùng ông anh hàng xóm được khoản kếch xù cười,Enjoyment,"['sông', 'mò', 'đồng', 'xu', 'cùng', 'ông', 'anh', 'hàng xóm', 'khoản', 'kếch xù', 'cười']"
kém sang,Disgust,"['kém', 'sang']"
cảm động người thầy đưa học sinh đi làm hồ sơ mỉa_mai,Enjoyment,"['cảm động', 'người', 'thầy', 'đưa', 'học sinh', 'làm', 'hồ sơ', 'mỉa_mai']"
địt_mẹ trí tuệ vãi,Enjoyment,"['địt_mẹ', 'trí tuệ', 'vãi']"
"ai bảo mèo đực hay đi khỏi nhà chứ quàng thượng nhà tao toàn ngủ , ngủ cả ngày cả đêm , đang ngủ mắc tè xong dậy đi tè rồi vào ngủ tiếp , ngủ hơn heo đùa ậy",Disgust,"['ai', 'bảo', 'mèo', 'đực', 'hay', 'khỏi', 'nhà', 'chứ', 'quàng', 'thượng', 'nhà', 'tao', 'toàn', 'ngủ', 'ngủ', 'cả', 'ngày', 'cả', 'đêm', 'ngủ', 'mắc', 'tè', 'xong', 'dậy', 'tè', 'vào', 'ngủ', 'tiếp', 'ngủ', 'hơn', 'heo', 'đùa', 'ậy']"
trần ai khổ ải nam mô a di đà phật cảm_ơn,Sadness,"['trần', 'ai', 'khổ ải', 'nam', 'mô a', 'di đà', 'phật', 'cảm_ơn']"
vừa đây về đông kinh hồn càng về đêm càng đông,Fear,"['vừa', 'đây', 'về', 'đông', 'kinh hồn', 'càng', 'về', 'đêm', 'càng', 'đông']"
chuột nhìn thấy mèo sợ là đúng rồi cười,Enjoyment,"['chuột', 'nhìn', 'thấy', 'mèo', 'sợ', 'đúng', 'cười']"
tao bị quỳ cột cờ mới ác . cả trường biết mặt luôn . nhục vãi,Sadness,"['tao', 'quỳ', 'cột', 'cờ', 'mới', 'ác', 'cả', 'trường', 'biết', 'mặt', 'luôn', 'nhục', 'vãi']"
"ai nói kết có hậu , đầu khấc mất vợ tương lai kia kìa",Sadness,"['ai', 'nói kết', 'có hậu', 'đầu', 'khấc', 'mất', 'vợ', 'tương lai', 'kìa']"
êu ơi sao con mụ này không gặp mình nhờ cười ước gì có con mụ thế này tông vào mình ý cười klq mà giọng bé quay video đáng yêu thế tim,Enjoyment,"['êu', 'ơi', 'sao', 'con', 'mụ', 'không', 'gặp', 'mình', 'nhờ', 'cười ước gì', 'con', 'mụ', 'thế này', 'tông', 'vào', 'mình', 'ý', 'cười', 'klq', 'giọng', 'bé', 'quay', 'video đáng', 'yêu', 'thế', 'tim']"
per hay xàm xàm mà zui hè,Enjoyment,"['per', 'hay', 'xàm xàm', 'zui', 'hè']"
thằng ăn ốc đéo phải trả tiền thằng đổ vỏ lại phải trả tiền,Disgust,"['thằng', 'ăn', 'ốc đéo', 'phải', 'trả', 'tiền', 'thằng', 'đổ', 'vỏ', 'phải', 'trả', 'tiền']"
đây tôi chẳng có tình dục mà vẫn yêu nhau say đắm ý,Other,"['đây', 'tôi', 'chẳng', 'tình dục', 'vẫn', 'yêu', 'nhau', 'say', 'đắm ý']"
phim này là người cha zombie yêu thương con nè . xúc động quá buồn_bã,Sadness,"['phim', 'người', 'cha zombie', 'yêu thương', 'con', 'nè', 'xúc động', 'buồn_bã']"
chua cay bùi ngọt mặn cái chả có .,Other,"['chua', 'cay', 'bùi ngọt', 'mặn', 'cái', 'chả']"
tôi là tôi đi ngủ cười_lăn_lộn_trên_sàn,Other,"['tôi', 'tôi', 'ngủ', 'cười_lăn_lộn_trên_sàn']"
muộn rồi cười,Sadness,"['muộn', 'cười']"
chuẩn luôn cười,Enjoyment,"['chuẩn', 'luôn', 'cười']"
"đó tao đi học tới 12 , mà dô lớp lì vẫn bị thầy cho nằm úp trên bàn trước lớp , kéo tà áo dài lên rồi đập cho mấy cây . giờ quánh thì không cho trừ mấy thầy cô yêuc quái cho mấy trăm cái bạt tai thì không tính , phạt quỳ thì cũng lên báo . thua luôn .",Disgust,"['tao', 'học', 'tới', '12', 'dô', 'lớp', 'lì', 'vẫn', 'thầy', 'nằm', 'úp', 'trên', 'bàn', 'trước', 'lớp', 'kéo', 'tà', 'áo dài', 'lên', 'đập', 'mấy', 'cây', 'giờ', 'quánh', 'không', 'trừ', 'mấy', 'thầy cô', 'yêuc quái', 'mấy', 'trăm', 'cái', 'bạt tai', 'không', 'tính', 'phạt', 'quỳ', 'cũng', 'lên', 'báo', 'thua', 'luôn']"
per đẳng cấp nào rồi em,Other,"['per', 'đẳng cấp', 'nào', 'em']"
người anh em thiện lành nhận bao tiền để viết bài này ?,Other,"['người', 'anh em', 'thiện lành', 'nhận', 'bao', 'tiền', 'để', 'viết', 'bài', '?']"
"ủa chứ bộ mày bán phá giá thì thị trường để yên cho mày à đùa , mua tận gốc mà còn đòi giảm , ủa chứ giảm sao ? ủa chứ mày ngu mày bán đúng giá chứ mày đòi tao giảm tao phá sản nghỉ làm à đùa",Disgust,"['ủa', 'chứ', 'bộ', 'mày', 'bán phá giá', 'thị trường', 'để', 'yên', 'mày', 'à đùa', 'mua', 'tận', 'gốc', 'mà còn', 'đòi', 'giảm', 'ủa', 'chứ', 'giảm', 'sao', '? ủa', 'chứ', 'mày', 'ngu', 'mày', 'bán', 'đúng', 'giá', 'chứ', 'mày', 'đòi', 'tao', 'giảm', 'tao', 'phá sản', 'nghỉ', 'làm', 'à', 'đùa']"
per cảm ơn tôi đi . thấy tầm quan trọng của máy chém gió chưa,Enjoyment,"['per', 'cảm ơn', 'tôi', 'thấy', 'tầm', 'quan trọng', 'máy chém', 'gió', 'chưa']"
cái_lồn_má sao đề nó này quái thai vậy cười,Surprise,"['cái_lồn_má', 'sao', 'đề', 'nó', 'quái thai', 'cười']"
"nếu không xin lỗi em tao , tao hứa cắt tiết từng đứa . nhưng tao kô giết mỉa_mai . học hành cái lồn gì bọn này .",Anger,"['nếu', 'không', 'xin lỗi', 'em', 'tao', 'tao', 'hứa', 'cắt tiết', 'từng', 'đứa', 'nhưng', 'tao', 'kô', 'giết mỉa_mai', 'học hành', 'cái', 'lồn', 'gì', 'bọn']"
