Sentence,Emotion,Tokenized_Sentence
"vãi cả phí , có . 81 tỷ hoy ái_ngại",Sadness,"['vãi', 'cả', 'phí', '81', 'tỷ', 'hoy', 'ái_ngại']"
ra tới cổng tao nói ha xấu cái chắc tao cười ỉa,Disgust,"['tới', 'cổng', 'tao', 'nói', 'ha', 'xấu', 'cái', 'chắc', 'tao', 'cười', 'ỉa']"
nếu địa phương không xây cầu thì người dân cũng có thể tự làm cầu cây mà . phóng lỡ hụt chân thì xác định nát người .,Fear,"['nếu', 'địa phương', 'không', 'xây', 'cầu', 'người dân', 'cũng', 'có thể', 'tự', 'làm', 'cầu', 'cây', 'phóng', 'lỡ hụt', 'chân', 'xác định', 'nát', 'người']"
cứ chiếu mấy bộ phim thế này bảo sao tụi nhỏ không chịu học,Disgust,"['cứ', 'chiếu', 'mấy', 'bộ', 'phim', 'thế này', 'bảo', 'sao', 'tụi', 'nhỏ', 'không', 'chịu', 'học']"
giận làm gì cho mệt mỉa_mai đằng nào mày cũnh phải xin lỗi tao mà,Other,"['giận', 'làm gì', 'mệt mỉa_mai', 'đằng', 'nào', 'mày', 'cũnh', 'phải', 'xin lỗi', 'tao']"
móng của bố tao . hồi trước và bây giờ đã cắt vì lý do . sức khỏe .,Sadness,"['móng', 'bố', 'tao', 'hồi', 'trước', 'bây giờ', 'cắt', 'lý do', 'sức', 'khỏe']"
uầy các cụ ngày xưa đẹp trai xinh gái thế,Surprise,"['uầy', 'cụ', 'ngày xưa', 'đẹp trai', 'xinh gái', 'thế']"
nín đi . sang ngủ với mẹ đi đêm nay anh chông chị cho cười,Enjoyment,"['nín', 'sang', 'ngủ', 'mẹ', 'đêm nay', 'anh', 'chông', 'chị', 'cười']"
"không nghe lời cha mẹ , không ăn học , giờ đi hốt rác . không có giá trị trong xã hội , bày đặt chữi ai .",Disgust,"['không', 'nghe', 'lời', 'cha mẹ', 'không', 'ăn học', 'giờ', 'hốt', 'rác', 'không', 'giá trị', 'xã hội', 'bày', 'đặt', 'chữi', 'ai']"
mày không phải nhảy vào mồm tao như thế . nhảy vào là tao cạp cạp cạp .,Anger,"['mày', 'không', 'phải', 'nhảy', 'vào', 'mồm', 'tao', 'như thế', 'nhảy', 'vào', 'tao', 'cạp', 'cạp', 'cạp']"
mình thiì chưa năm nào được trọn vẹn,Sadness,"['mình', 'thiì', 'chưa', 'năm', 'nào', 'trọn vẹn']"
loại mất dậy,Anger,"['loại', 'mất', 'dậy']"
hỏi thế gian tình ái là chi cười,Other,"['hỏi', 'thế gian', 'tình ái', 'chi', 'cười']"
quả mắt nhìn sợ vãi,Fear,"['quả', 'mắt', 'nhìn', 'sợ', 'vãi']"
vặt đôi gương cảnh cáo cười,Anger,"['vặt', 'đôi', 'gương', 'cảnh cáo', 'cười']"
per chúng ta vẩn xài . không,Enjoyment,"['per', 'chúng ta', 'vẩn', 'xài', 'không']"
per nhớ lần mua mộc ra bờ sông ghê . đã thế còn làm li đặc biệt . địt_mẹ,Other,"['per', 'nhớ', 'lần', 'mua', 'mộc', 'bờ', 'sông', 'ghê', 'thế', 'còn', 'làm li', 'đặc biệt', 'địt_mẹ']"
cảm xúc đéo gì khi mà họp lớp đéo đi,Disgust,"['cảm xúc', 'đéo', 'gì', 'họp', 'lớp', 'đéo']"
vừa xử lí vừa thải nước bẩn ra liên tục thì coi như bó tay,Disgust,"['vừa', 'xử lí', 'vừa', 'thải', 'nước', 'bẩn', 'liên tục', 'coi', 'bó tay']"
moá cưng quá ?,Enjoyment,"['moá', 'cưng', '?']"
má con đàn bà thối mồm gặp thằng say hèm,Disgust,"['má', 'con', 'đàn bà', 'thối', 'mồm', 'gặp', 'thằng', 'say', 'hèm']"
đó là dấu hiện của sự trưởng thành cười,Enjoyment,"['dấu', 'hiện', 'sự', 'trưởng thành', 'cười']"
cứ mỗi lần có phim hay là xách nhau đi cười_lăn_lộn_trên_sàn,Enjoyment,"['cứ', 'mỗi', 'lần', 'phim', 'hay là', 'xách', 'nhau', 'cười_lăn_lộn_trên_sàn']"
vãi đông như này á buồn_bã,Surprise,"['vãi', 'đông', 'á buồn_bã']"
cười muốn tắt thở cười_chảy_nước_mắt,Enjoyment,"['cười', 'muốn', 'tắt thở', 'cười_chảy_nước_mắt']"
ừ thế là kể từ đấy về sau đứa con trai nào cũng trở thành huynh đệ với nó hết,Other,"['ừ', 'thế là', 'kể', 'từ', 'đấy', 'về', 'sau', 'đứa', 'con', 'trai', 'nào', 'cũng', 'trở thành', 'huynh đệ', 'nó', 'hết']"
per không lẽ sau này kím bạn trai không tập gym bối_rối_khổ_sở,Sadness,"['per', 'không lẽ', 'sau này', 'kím', 'bạn', 'trai', 'không', 'tập', 'gym', 'bối_rối_khổ_sở']"
per huhu không biết lúc đấy thực tập chưa buồn,Sadness,"['per', 'huhu', 'không', 'biết', 'lúc', 'đấy', 'thực tập', 'chưa', 'buồn']"
chất quá . haha,Enjoyment,"['chất', 'haha']"
"per cái thứ yêu nghiệt này cứ thấy tao như thấy crush , cứ gặp tao là đuổi cười",Disgust,"['per', 'cái', 'thứ', 'yêu nghiệt', 'cứ', 'thấy', 'tao', 'thấy', 'crush', 'cứ', 'gặp', 'tao', 'đuổi', 'cười']"
"ốm cũng được , chỉ cần mát thôi hài_lòng",Other,"['ốm', 'cũng', 'chỉ', 'cần', 'mát', 'hài_lòng']"
cái vị mà ai cũg muốn thử và mỗi người thử lại cảm nhận được một vị riêng,Other,"['cái', 'vị', 'ai', 'cũg', 'muốn', 'thử', 'mỗi', 'người', 'thử', 'cảm nhận', 'vị', 'riêng']"
per mày ăn ở kiểu gì mà ra được cái này luôn thế,Surprise,"['per', 'mày', 'ăn ở', 'kiểu', 'gì', 'được cái', 'luôn', 'thế']"
chứ còn con mẹ gì nữa trầm_ngâm,Disgust,"['chứ', 'còn', 'con', 'mẹ', 'gì', 'trầm_ngâm']"
"per 2 ce thì có thể làm được , ly mà làm như vầy thì cười_lăn_lộn_trên_sàn",Other,"['per', '2', 'ce', 'có thể', 'làm', 'ly', 'làm', 'như vầy', 'cười_lăn_lộn_trên_sàn']"
chủ tịch giả nghèo bán vé số và cái kết đừng bao giờ xem thường người khác,Disgust,"['chủ tịch', 'giả', 'nghèo', 'bán', 'vé số', 'cái', 'kết', 'đừng', 'bao giờ', 'xem thường', 'người', 'khác']"
phải giết ngay không nó lại đẻ trứng,Other,"['phải', 'giết', 'ngay', 'không', 'nó', 'đẻ', 'trứng']"
yêu chết dược say_mê,Enjoyment,"['yêu', 'chết', 'dược', 'say_mê']"
"thằng bạn ngồi kế bên lớp 2 nhà bán vàng mà nó học dốt , thế là làm bình thường về nhà cho nó , 1 bài 2 k , mồi ngày kiếm 8 10 k",Enjoyment,"['thằng', 'bạn', 'ngồi', 'kế', 'bên', 'lớp', '2', 'nhà', 'bán', 'vàng', 'nó', 'học dốt', 'thế là', 'làm', 'bình thường', 'về', 'nhà', 'nó', '1', 'bài', '2', 'k', 'mồi', 'ngày', 'kiếm', '8', '10', 'k']"
để tao nấu thì quên luôn . xác định tối đó đói buồn,Sadness,"['để', 'tao', 'nấu', 'quên', 'luôn', 'xác định', 'tối', 'đói', 'buồn']"
ngưỡn mộ chi lâu lắm oy . mà giờ biết thêm nhiều về chj nữa nên càng yêuc chj nhiều hơn say_mê,Enjoyment,"['ngưỡn', 'mộ', 'chi', 'lâu', 'lắm', 'oy', 'giờ', 'biết', 'thêm', 'nhiều', 'về', 'chj', 'càng', 'yêuc chj', 'nhiều', 'hơn', 'say_mê']"
haha cứ lên xuống thấp thỏm kìa .,Enjoyment,"['haha', 'cứ', 'lên xuống', 'thấp thỏm', 'kìa']"
còn nhiều người chưa có người yêu lắm cười,Other,"['còn', 'nhiều', 'người', 'chưa', 'người yêu', 'lắm', 'cười']"
các bạn trẻ ! người lớn có thể nghe thấy tiếng chó kêu mà không hành động gì để cứu vớt . các em thật đáng khen . cần những bạn trẻ nhân ái như các bạn .,Enjoyment,"['bạn', 'trẻ', '!', 'người lớn', 'có thể', 'nghe', 'thấy', 'tiếng', 'chó', 'kêu', 'không', 'hành động', 'gì', 'để', 'cứu vớt', 'em', 'đáng', 'khen', 'cần', 'bạn', 'trẻ', 'nhân ái', 'bạn']"
cuối cùng per cũng thành công rồi nha per nha,Enjoyment,"['cuối cùng', 'per', 'cũng', 'thành công', 'nha', 'per', 'nha']"
cười_lăn_lộn_trên_sàn lau mặt bằng quần chíp của vợ à ?,Enjoyment,"['cười_lăn_lộn_trên_sàn', 'lau', 'mặt bằng', 'quần chíp', 'vợ', 'à', '?']"
đồng nghiệp của tôi là ai vô_cảm,Disgust,"['đồng nghiệp', 'tôi', 'ai', 'vô_cảm']"
con chó có đuôi . con người có ý thức . địt_mẹ mấy thằng cười_lớn này ý thức đéo bằng con ruồi .,Disgust,"['con', 'chó', 'đuôi', 'con người', 'ý thức', 'địt_mẹ', 'mấy', 'thằng', 'cười_lớn', 'ý thức', 'đéo', 'bằng', 'con', 'ruồi']"
"khi xưa bị rượt 1 lần mà nhớ đời , còn mổ tao nữa chứ sợ_hãi",Fear,"['xưa', 'rượt', '1', 'lần', 'nhớ đời', 'còn', 'mổ', 'tao', 'chứ', 'sợ_hãi']"
việc mày giận lại không còn quan trọng khi mày đéo còn là món mà nó hứng thú nữa mỉm_cười,Disgust,"['việc', 'mày', 'giận', 'không', 'còn', 'quan trọng', 'mày', 'đéo', 'còn', 'món', 'nó', 'hứng thú', 'mỉm_cười']"
gì mà ghê vậy vô_cảm sởn gai ốc,Fear,"['gì', 'ghê', 'vô_cảm sởn', 'gai ốc']"
ngầu lắm bạn ạ,Enjoyment,"['ngầu', 'lắm', 'bạn', 'ạ']"
thực ra chỉ cần nhập đúng input là được thôi mà cười_lớn,Enjoyment,"['thực ra', 'chỉ', 'cần', 'nhập', 'đúng', 'input', 'cười_lớn']"
dăm ba chuyện hẹn hò có gì hay ho hài_lòng nhưng mà thi thoảng có dăm ba cái chuyện này cũng hay mỉm_cười tóm lại xem để giải trí đỡ buồn cũng tốt mỉm_cười,Enjoyment,"['dăm ba', 'chuyện', 'hẹn hò', 'gì', 'hay', 'ho hài_lòng', 'nhưng mà', 'thi thoảng', 'dăm ba', 'cái', 'chuyện', 'cũng', 'hay', 'mỉm_cười', 'tóm lại', 'xem', 'để', 'giải trí', 'đỡ', 'buồn', 'cũng', 'tốt', 'mỉm_cười']"
t tưởng nó nói tiếng việt chứ,Other,"['t', 'tưởng', 'nó', 'nói', 'tiếng', 'việt', 'chứ']"
má đáng yêuc quá dạy ?,Enjoyment,"['má', 'đáng', 'yêuc', 'dạy', '?']"
per đẳng cấp nào rồi em,Other,"['per', 'đẳng cấp', 'nào', 'em']"
"sao mày không như crush của tao , thủy triều lên cũng đéo sợ nhé cười_toe_toét",Enjoyment,"['sao', 'mày', 'không', 'crush', 'tao', 'thủy', 'triều', 'lên', 'cũng', 'đéo', 'sợ', 'nhé', 'cười_toe_toét']"
khổ thân vãi cười xong bà lườm luôn cười,Sadness,"['khổ', 'thân vãi', 'cười', 'xong', 'bà', 'lườm', 'luôn', 'cười']"
học sinh cứ làm mấy việc tốt như thế này có phải các phụ huynh yên tâm không . say_mê,Other,"['học sinh', 'cứ', 'làm', 'mấy', 'việc', 'tốt', 'thế này', 'phải', 'phụ huynh', 'yên tâm', 'không', 'say_mê']"
dù trời có sập cũng phải ăn đã nhé cười anh có gấp lắm cũng phải chờ em nhé cười_lăn_lộn_trên_sàn,Enjoyment,"['dù', 'trời', 'sập', 'cũng', 'phải', 'ăn', 'nhé', 'cười', 'anh', 'gấp', 'lắm', 'cũng', 'phải', 'chờ', 'em', 'nhé', 'cười_lăn_lộn_trên_sàn']"
cưng thiệt chớ ?,Enjoyment,"['cưng', 'thiệt chớ', '?']"
"màu này lạ quá , kết hợp hài hòa đẹp quá",Other,"['màu', 'lạ', 'kết hợp', 'hài hòa', 'đẹp']"
"dùng iq xíu đi mấy má , người ta đang mô tả tình yêu của người ta",Other,"['dùng', 'iq xíu', 'mấy', 'má', 'người', 'ta', 'mô tả', 'tình yêu', 'người', 'ta']"
đây là hình ảnh của bos trước khi có vợ và sau khi có vợ là một tr một vực,Other,"['đây', 'hình ảnh', 'bos', 'trước', 'vợ', 'sau', 'vợ', 'tr', 'vực']"
ý thức người khác không tốt thì cũng chẳng bao biện được hành xử của bạn không tốt . nghe từ đầu đến cuối là tiếng la hét chửi rủa chán,Disgust,"['ý thức', 'người', 'khác', 'không', 'tốt', 'cũng', 'chẳng', 'bao biện', 'hành xử', 'bạn', 'không', 'tốt', 'nghe', 'từ', 'đầu', 'cuối', 'tiếng', 'la hét', 'chửi rủa', 'chán']"
"thật là romantic , mà mà mà . sao nghĩ tới cảnh động phòng hoa chúc tao thấy nhột nhột lỗ đít bàng_hoàng",Fear,"['romantic', 'sao', 'nghĩ', 'tới', 'cảnh động', 'phòng', 'hoa', 'chúc', 'tao', 'thấy', 'nhột', 'nhột', 'lỗ', 'đít', 'bàng_hoàng']"
"per đi coi phim coi , hẹn quài luôn á",Anger,"['per', 'coi', 'phim', 'coi', 'hẹn', 'quài', 'luôn', 'á']"
bố là số 1 vĩ đại hơn những gì con cần,Enjoyment,"['bố', 'số', '1', 'vĩ đại', 'hơn', 'gì', 'con', 'cần']"
tưởng thế mà ngầu,Disgust,"['tưởng', 'thế', 'ngầu']"
hôm nay anh xin lỗi em về những việc anh đã làm hôm nay . anh không thể kiểm soát não anh được nữa rồi suỵt,Sadness,"['hôm nay', 'anh', 'xin lỗi', 'em', 'về', 'việc', 'anh', 'làm', 'hôm nay', 'anh', 'không thể', 'kiểm soát', 'não', 'anh', 'suỵt']"
thế này mà gặp per thì phải chạy phọt dắm ra quần per nhỉ,Enjoyment,"['thế này', 'gặp', 'per', 'phải', 'chạy', 'phọt', 'dắm', 'quần per', 'nhỉ']"
sao nỡ lòng nào khiển trách bác ấy . còn họp kiểm điểm nữa . tội quá .,Sadness,"['sao', 'nỡ lòng', 'nào', 'khiển trách', 'bác', 'ấy', 'còn', 'họp', 'kiểm điểm', 'tội']"
khổ nhân viên,Sadness,"['khổ', 'nhân viên']"
mới ho mà đã như thế nào thì lấy chồng chắc sống trong bệnh viện cả đời mất thôi,Fear,"['mới', 'ho', 'như thế nào', 'lấy', 'chồng', 'chắc', 'sống', 'bệnh viện', 'cả', 'đời', 'mất']"
hồi lúc nhà tao nuôi mấy con ngỗng . mỗi lần đi ngang nó là nó đòi dí cắn mà trong khi tao là người cho nó ăn . thứ ngu như bò hậm_hực,Anger,"['hồi', 'lúc', 'nhà', 'tao', 'nuôi', 'mấy', 'con', 'ngỗng', 'mỗi', 'lần', 'ngang', 'nó', 'nó', 'đòi', 'dí', 'cắn', 'tao', 'người', 'nó', 'ăn', 'thứ', 'ngu', 'bò', 'hậm_hực']"
thế mà cũng bắt được siêu vãi,Surprise,"['thế', 'cũng', 'bắt', 'siêu vãi']"
per ê xem đi phim này lâu rồi nhưng mà hay lắm,Enjoyment,"['per', 'ê', 'xem', 'phim', 'lâu', 'nhưng mà', 'hay', 'lắm']"
còn tao thì còn không có nổi 1 người tỏ ra thân thiết quan tâm cơ . _ .,Sadness,"['còn', 'tao', 'còn', 'không', 'nổi', '1', 'người', 'tỏ', 'thân thiết', 'quan tâm', 'cơ']"
có gặp cũng đéo dám ngẩng đầu lên nhìn,Sadness,"['gặp', 'cũng', 'đéo', 'dám', 'ngẩng', 'đầu', 'lên', 'nhìn']"
"công nhận lãng mạn thật , nhưng tao đang tưởng tượng cái cảnh động phòng , eo ơi .",Fear,"['công nhận', 'lãng mạn', 'nhưng', 'tao', 'tưởng tượng', 'cái', 'cảnh động', 'phòng', 'eo', 'ơi']"
ông định làm gì anh vợ tôi ?,Other,"['ông', 'định', 'làm', 'gì', 'anh', 'vợ', 'tôi', '?']"
có đủ mọi gia vị : em thấy vị đắng của sự chua sót quá nhiều cười,Sadness,"['đủ', 'mọi', 'gia vị', 'em', 'thấy', 'vị', 'đắng', 'sự', 'chua sót', 'nhiều', 'cười']"
thằng chó chết mày quá dã ư,Anger,"['thằng', 'chó', 'chết', 'mày', 'dã ư']"
có duyên nhưng không có phận . người ở lại vẫn luôn là người đau nhất !,Sadness,"['duyên', 'nhưng', 'không', 'phận', 'người', 'vẫn', 'luôn', 'người', 'đau', 'nhất', '!']"
per hôm nay c cũng bị giống thằng này này,Other,"['per', 'hôm nay', 'c', 'cũng', 'giống', 'thằng']"
mua thêm vài trăm con cá xấu thả chắc vui hơn,Enjoyment,"['mua', 'thêm', 'vài', 'trăm', 'con', 'cá', 'xấu', 'thả', 'chắc', 'vui', 'hơn']"
buồn cầu chúa ơn nhiều ban bình an cho những người kém may mắn như vậy,Sadness,"['buồn', 'cầu', 'chúa ơn', 'nhiều', 'ban', 'bình an', 'người', 'kém', 'may mắn', 'như vậy']"
đéo hề dễ thương khi nó cười với đứa khác cười,Disgust,"['đéo', 'hề', 'dễ thương', 'nó', 'cười', 'đứa', 'khác', 'cười']"
dài quá vướn víu,Other,"['dài', 'vướn víu']"
nhiều lúc sợ bị pê đi,Fear,"['nhiều', 'lúc', 'sợ', 'pê']"
"trượt rồi , còn đâu mà rủ thất_vọng",Sadness,"['trượt', 'còn', 'đâu', 'rủ', 'thất_vọng']"
hình như đây là 3 đứa ranh con củ lồn đó cười,Disgust,"['hình như', 'đây', '3', 'đứa', 'ranh', 'con', 'củ', 'lồn', 'cười']"
"kiến đỏ thì được , nhưng đây thì lại mấy con kiến hay bò qua cứt . mấy ổng ăn ngon vãi bình_thản",Disgust,"['kiến', 'đỏ', 'nhưng', 'đây', 'mấy', 'con', 'kiến', 'hay', 'bò', 'qua', 'cứt', 'mấy', 'ổng', 'ăn', 'ngon vãi', 'bình_thản']"
az dễ_thương mặt cưng xĩu,Enjoyment,"['az', 'dễ_thương', 'mặt', 'cưng', 'xĩu']"
"lâu lắm đéo được gặp nhện trong wc , quên mất cảm giác nhịn ỉa như nào rồi cười_chảy_nước_mắt",Fear,"['lâu', 'lắm', 'đéo', 'gặp', 'nhện', 'wc', 'quên', 'mất', 'cảm giác', 'nhịn ỉa', 'nào', 'cười_chảy_nước_mắt']"
cái thứ bán hàng đéo có tâm . rồi mày sẽ ế bánh cho mà xem,Anger,"['cái', 'thứ', 'bán', 'hàng', 'đéo', 'tâm', 'mày', 'ế', 'bánh', 'xem']"
không biết đúng sai như thế nào giờ báo đài ai cũng bênh ông vũ tự nhiên cảm thấy táo xàm vì tiền bất chấp .,Disgust,"['không', 'biết', 'đúng sai', 'như thế nào', 'giờ', 'báo', 'đài', 'ai', 'cũng', 'bênh', 'ông', 'vũ tự nhiên', 'cảm thấy', 'táo xàm', 'tiền', 'bất chấp']"
gặp tao cũng thế cười,Enjoyment,"['gặp', 'tao', 'cũng', 'thế', 'cười']"
"cái quá phơi lúa xong mưa , tao đang cười vì bà béo thì phải ngậm mồm .",Enjoyment,"['cái', 'phơi', 'lúa', 'xong', 'mưa', 'tao', 'cười', 'bà', 'béo', 'phải', 'ngậm mồm']"
chụp xong về chia tay ráng chịu cười,Disgust,"['chụp', 'xong', 'về', 'chia tay', 'ráng', 'chịu', 'cười']"
"per huyền thoại , không",Enjoyment,"['per', 'huyền thoại', 'không']"
3 chàng ngốc . top 1 imdb phim đáng xem nhất mọi thời đại,Enjoyment,"['3', 'chàng', 'ngốc', 'top', '1', 'imdb', 'phim', 'đáng', 'xem', 'nhất', 'mọi', 'thời đại']"
giống con nít quá ba cười,Disgust,"['giống', 'con nít', 'ba', 'cười']"
đúng là thằng admin khùng,Disgust,"['đúng', 'thằng', 'admin', 'khùng']"
"ngày xưa toàn bị mẹ đánh bằng dây điện , vụt phát nào ứa máu phát đấy . giờ nghĩ lại tự nhiên lại thấy hay , vì ngày xưa mẹ nghiêm khắc như thế giờ mình mới ngoan mỉm_cười",Enjoyment,"['ngày xưa', 'toàn', 'mẹ', 'đánh', 'bằng', 'dây điện', 'vụt phát', 'nào', 'ứa', 'máu', 'phát', 'đấy', 'giờ', 'nghĩ lại', 'tự nhiên', 'thấy', 'hay', 'ngày xưa', 'mẹ', 'nghiêm khắc', 'như thế', 'giờ', 'mình', 'mới', 'ngoan', 'mỉm_cười']"
thằng dăm này phải cho vào tù nó mới biết thế nào là dâm rê,Anger,"['thằng', 'dăm', 'phải', 'vào', 'tù', 'nó', 'mới', 'biết', 'thế nào', 'dâm rê']"
