Sentence,Emotion,Tokenized_Sentence
qua câu chuyện này mong mọi người đừng có cái nhìn ác cảm về các anh csgt về việc hay núp lùm bắt xe nữa mà còn nghệ thuật ăn nói kể chuyện xạolin đẳng cấp mỉm_cười,Disgust,"['qua', 'câu chuyện', 'mong', 'mọi', 'người', 'đừng', 'cái', 'nhìn', 'ác cảm', 'về', 'anh', 'csgt', 'về', 'việc', 'hay', 'núp lùm', 'bắt', 'xe', 'mà còn', 'nghệ thuật', 'ăn nói', 'kể', 'chuyện', 'xạolin đẳng cấp', 'mỉm_cười']"
bố hội mẹ hưởng,Other,"['bố', 'hội', 'mẹ', 'hưởng']"
có chị em nào khu vực loc đi coi cùng mình không .,Enjoyment,"['chị em', 'nào', 'khu vực', 'loc', 'coi', 'cùng', 'mình', 'không']"
nhìn móng tay bác này mà tao thèm lòng chó quá per,Enjoyment,"['nhìn', 'móng', 'tay', 'bác', 'tao', 'thèm lòng', 'chó', 'per']"
thân gửi mấy má bán combo quà độn xốp với mấy cha có ý định tặng cười_chảy_nước_mắt,Disgust,"['thân', 'gửi', 'mấy', 'má', 'bán', 'combo', 'quà', 'độn', 'xốp', 'mấy', 'cha', 'ý định', 'tặng', 'cười_chảy_nước_mắt']"
động lực để phụ nữ chiến đấu chính là gia đình và bản thân họ cười,Other,"['động lực', 'để', 'phụ nữ', 'chiến đấu', 'chính', 'gia đình', 'bản thân', 'họ', 'cười']"
đòn tấn công cực gắt và cục sút của anh cười_chảy_nước_mắt,Disgust,"['đòn', 'tấn công', 'cực', 'gắt', 'cục sút', 'anh', 'cười_chảy_nước_mắt']"
chồng tôi thì ăn ít hơn tôi,Other,"['chồng', 'tôi', 'ăn', 'ít', 'hơn', 'tôi']"
em per gì gì đang hot đi làm lại ngực mà đi đoạn đường này thì ngải cứu cười,Other,"['em', 'per', 'gì', 'gì', 'hot', 'làm', 'ngực', 'đoạn', 'đường', 'ngải', 'cứu', 'cười']"
địt mẹ bọn yêu nhau,Anger,"['địt', 'mẹ', 'bọn', 'yêu', 'nhau']"
con mẹ kia có vấn đề về thần kinh cười không cần biết ai đúng ai sai nhưng đéo lịch sự thì đã đéo có tư cách nói chuyện rồi cười con bà kia xem được video chắc buồn làm,Disgust,"['con', 'mẹ', 'vấn đề', 'về', 'thần kinh', 'cười', 'không', 'cần', 'biết', 'ai', 'đúng', 'ai', 'sai', 'nhưng', 'đéo', 'lịch sự', 'đéo', 'tư cách', 'nói chuyện', 'cười', 'con', 'bà', 'xem', 'video', 'chắc', 'buồn', 'làm']"
bếp dầu vặn tim rồi chăm lửa nó mới cháy nha chỉ cho mấy đứa không bit sài,Other,"['bếp', 'dầu', 'vặn', 'tim', 'chăm lửa', 'nó', 'mới', 'cháy', 'nha', 'chỉ', 'mấy', 'đứa', 'không', 'bit', 'sài']"
cuối ngày hình ảnh của ông bà là đẹp nhất . chúc ông bà mãi hạnh phúc sống thật lâu lâu nhé hôn,Enjoyment,"['cuối', 'ngày', 'hình ảnh', 'ông bà', 'đẹp', 'nhất', 'chúc', 'ông bà', 'mãi', 'hạnh phúc', 'sống', 'lâu lâu', 'nhé hôn']"
em mong chỗ tiền anh kiếm được không bị vợ giữ nốt cười_lăn_lộn_trên_sàn,Other,"['em', 'mong', 'chỗ', 'tiền', 'anh', 'kiếm', 'không', 'vợ', 'giữ', 'nốt', 'cười_lăn_lộn_trên_sàn']"
cái lúc cần thì éo thấy,Anger,"['cái', 'lúc', 'cần', 'éo', 'thấy']"
per sau khi cưới,Other,"['per', 'sau', 'cưới']"
cóc nào tao không có thích thầm đứa nào để đứng lại ngắm cái chỗ ngồi nhể hôn_nhẹ,Enjoyment,"['cóc', 'nào', 'tao', 'không', 'thích thầm', 'đứa', 'nào', 'để', 'đứng', 'ngắm', 'cái', 'chỗ', 'ngồi', 'nhể', 'hôn_nhẹ']"
nhấp mẹ miếng da chính giữa 2 lỗ rồi lấy muỗng múc là xong,Other,"['nhấp', 'mẹ', 'miếng', 'da', 'chính', 'giữa', '2', 'lỗ', 'lấy', 'muỗng', 'múc', 'xong']"
chúng ta nói với nhau nhiều quá nên bao giờ không còn gì để nói với nhau mỉm_cười,Sadness,"['chúng ta', 'nói', 'nhau', 'nhiều', 'bao giờ', 'không', 'còn', 'gì', 'để', 'nói', 'nhau', 'mỉm_cười']"
"cv không áp lực , môi trường xung quanh mới dễ tạo áp lực",Fear,"['cv', 'không', 'áp lực', 'môi trường', 'xung quanh', 'mới', 'dễ', 'tạo', 'áp lực']"
có khi nào là chủ tịch giả vờ không ?,Other,"['có khi', 'nào', 'chủ tịch', 'giả vờ', 'không', '?']"
đến giờ tao vẫn chưa biết biển là cái gì quản_trị_viên ạ .,Sadness,"['giờ', 'tao', 'vẫn', 'chưa', 'biết', 'biển', 'cái', 'gì', 'quản_trị_viên', 'ạ']"
con bé bị tát trong hình là em gái mình thì không biết mình sẽ làm gì bọn này nữa mỉm_cười,Anger,"['con bé', 'tát', 'hình', 'em gái', 'mình', 'không', 'biết', 'mình', 'làm', 'gì', 'bọn', 'mỉm_cười']"
cảm ơn đoi tình nguyện viên nhớ có các bạn mà người dân bớt vất vả hơn,Enjoyment,"['cảm ơn', 'đoi', 'tình nguyện viên', 'nhớ', 'bạn', 'người dân', 'bớt', 'vất vả', 'hơn']"
kaka chỗ tôi có 2 con dở hơi phốt nhau hài dữ mấy đồng bạc kaka,Enjoyment,"['kaka', 'chỗ', 'tôi', '2', 'con', 'dở hơi', 'phốt', 'nhau', 'hài dữ', 'mấy', 'đồng bạc', 'kaka']"
cho mình hỏi nhiều bạn nữ đang nhắn mất tích luôn vậy,Other,"['mình', 'hỏi', 'nhiều', 'bạn', 'nữ', 'nhắn', 'mất tích', 'luôn']"
chuột nhìn thấy mèo sợ là đúng rồi cười,Enjoyment,"['chuột', 'nhìn', 'thấy', 'mèo', 'sợ', 'đúng', 'cười']"
chúng mày đã bao giờ bị hất cả cốc nước vào mặt vì mặt không bao giờ tươi cười niềm nở chưa ?,Sadness,"['chúng mày', 'bao giờ', 'hất', 'cả', 'cốc', 'nước', 'vào', 'mặt', 'mặt', 'không', 'bao giờ', 'tươi cười', 'niềm nở', 'chưa', '?']"
thế này chỉ có một câu là tuyệt vời tim tim tim tim tim,Enjoyment,"['thế này', 'chỉ', 'câu', 'tuyệt vời', 'tim', 'tim', 'tim', 'tim', 'tim']"
má như người yêu ?,Enjoyment,"['má', 'người yêu', '?']"
cuộc tình ngang trái của nhà tớ đây ?,Other,"['cuộc', 'tình', 'ngang', 'trái', 'nhà', 'tớ', 'đây', '?']"
có ý định nhai hết hộp kẹo điểm danh đi hài_lòng,Other,"['ý định', 'nhai', 'hết', 'hộp', 'kẹo', 'điểm danh', 'hài_lòng']"
"một hình ảnh hay nhưng một loại âm thanh rất chối tai , câu đầu tiên đã chửi thể và tiếp theo cũng vậy , rất vô văn hóa .",Disgust,"['hình ảnh', 'hay', 'nhưng', 'loại', 'âm thanh', 'chối tai', 'câu', 'đầu tiên', 'chửi thể', 'tiếp theo', 'cũng', 'vô văn hóa']"
việc nhỏ như vậy mà hai con này hàng sử thiếu văn hóa quá quá,Disgust,"['việc', 'nhỏ', 'như vậy', 'hai', 'con', 'hàng', 'sử', 'thiếu', 'văn hóa']"
điểm thì có hết rồi cần gì quan tâm đề thi nữa,Other,"['điểm', 'hết', 'cần', 'gì', 'quan tâm', 'đề thi']"
thằng cho ăn cứt,Anger,"['thằng', 'ăn', 'cứt']"
tao cười tao ỉa cười hâhahahahahaha,Enjoyment,"['tao', 'cười', 'tao ỉa', 'cười', 'hâhahahahahaha']"
loài người thật đáng sợ,Disgust,"['loài người', 'đáng', 'sợ']"
ra vậy . nguy hiểm thật buồn,Fear,"['nguy hiểm', 'buồn']"
chả bù cho tao thời hoc mẫu giáo thằng nào lộn xộn không vào mắt là tao cho ăn đấm luôn,Disgust,"['chả', 'bù', 'tao', 'thời', 'hoc', 'mẫu giáo', 'thằng', 'nào', 'lộn xộn', 'không', 'vào', 'mắt', 'tao', 'ăn đấm', 'luôn']"
khiếp ăn tạp chẳng chết,Fear,"['khiếp', 'ăn tạp', 'chẳng', 'chết']"
thực ra ngoài mày nó còn quan tâm nhiều đứa nữa,Other,"['thực ra', 'ngoài', 'mày', 'nó', 'còn', 'quan tâm', 'nhiều', 'đứa']"
về nhà tự dưng còn mỗi mình khóc_nức_nở,Sadness,"['về', 'nhà', 'tự dưng', 'còn', 'mỗi', 'mình', 'khóc_nức_nở']"
quay phải thằng kẹt xỉ ki bo,Disgust,"['quay', 'phải', 'thằng', 'kẹt', 'xỉ', 'ki', 'bo']"
má hồi xưa về ngoại chơi đi đường bị nguyên đàn yêu nghiệt này dí chạy té đái giờ vẫn sợ bọn nó sợ_hãi,Fear,"['má', 'hồi', 'xưa', 'về', 'ngoại chơi', 'đường', 'nguyên đàn', 'yêu nghiệt', 'dí', 'chạy', 'té', 'đái giờ', 'vẫn', 'sợ', 'bọn', 'nó', 'sợ_hãi']"
về nhà thể hiển nhé chú em,Disgust,"['về', 'nhà thể', 'hiển nhé', 'chú', 'em']"
"hàng loạt các sai phạm , vi phạm diễn ra nhưng bộ giáo dục chưa đưa ra được biện pháp nào có hiệu quả chấm dứt các sự việc tiếp tục xảy ra",Anger,"['hàng loạt', 'sai phạm', 'vi phạm', 'diễn', 'nhưng', 'bộ', 'giáo dục', 'chưa', 'đưa', 'biện pháp', 'nào', 'hiệu quả', 'chấm dứt', 'sự việc', 'tiếp tục', 'xảy']"
nhạt hơn tao,Disgust,"['nhạt', 'hơn', 'tao']"
đúng rồi mà kệ nó tao đéo quan tâm . chụp cho ai thì chụp,Other,"['đúng', 'kệ', 'nó', 'tao', 'đéo', 'quan tâm', 'chụp', 'ai', 'chụp']"
per nghe rồi ngủ đi em,Other,"['per', 'nghe', 'ngủ', 'em']"
haha giờ thấy thằng nào là cho ăn cây baton,Enjoyment,"['haha', 'giờ', 'thấy', 'thằng', 'nào', 'ăn', 'cây', 'baton']"
"bọn tàu copy kịch bản phương tây , chắc bữa sau lại có mấy video make in việt nam như vậy và kịch bản tàu haha",Enjoyment,"['bọn', 'tàu', 'copy', 'kịch bản', 'phương tây', 'chắc bữa', 'sau', 'mấy', 'video', 'make', 'in', 'việt nam', 'như vậy', 'kịch bản', 'tàu', 'haha']"
chắc ỉa ra quần chứ đéo đùa chán,Fear,"['chắc', 'ỉa', 'quần', 'chứ', 'đéo', 'đùa', 'chán']"
khi bạn lôi hết cảm xúc ra viết thì lũ bạn thân lại coi là nhảm cười_lớn vô_cảm dume,Disgust,"['bạn', 'lôi', 'hết', 'cảm xúc', 'viết', 'lũ', 'bạn', 'thân', 'coi', 'nhảm', 'cười_lớn', 'vô_cảm', 'dume']"
anh cũng bướng làm !,Other,"['anh', 'cũng', 'bướng', 'làm', '!']"
tại ăn nhanh quá nên mất hứng ăn cười_chảy_nước_mắt,Other,"['tại', 'ăn', 'nhanh', 'mất hứng', 'ăn', 'cười_chảy_nước_mắt']"
"trai xinh gái đẹp thời đó , nhìn cái xe là biết giáo dục có điều kiện rồi",Other,"['trai', 'xinh gái', 'đẹp', 'thời', 'nhìn', 'cái', 'xe', 'biết', 'giáo dục', 'điều kiện']"
"lạy mấy ba mấy má , con người ta đã làm video giải trí cho mấy ba mấy má coi rồi , dume mở miệng ra là bảo người ta sân si , vô duyên vửa thôi",Disgust,"['lạy', 'mấy', 'ba', 'mấy', 'má', 'con người', 'ta', 'làm', 'video', 'giải trí', 'mấy', 'ba', 'mấy', 'má', 'coi', 'dume', 'mở miệng', 'bảo', 'người', 'ta', 'sân', 'si', 'vô duyên', 'vửa']"
"per hồi học đại học , điện hỏi xin tiền bố , bố ra ngân hàng gửi tiền rồi điện em hỏi stk rồi hỏi tên mày là gì ? khóc_nức_nở",Sadness,"['per', 'hồi', 'học', 'đại học', 'điện', 'hỏi', 'xin', 'tiền', 'bố', 'bố', 'ngân hàng', 'gửi', 'tiền', 'điện', 'em', 'hỏi', 'stk', 'hỏi', 'tên', 'mày', 'gì', '?', 'khóc_nức_nở']"
t nói thật tao hiền lắm . chứ bà lồn to kia mà gặp tao là ăn mấy cái mũ bảo hiểm vào mặt rồi cười,Anger,"['t', 'nói', 'tao', 'hiền', 'lắm', 'chứ', 'bà', 'lồn', 'to', 'kia mà', 'gặp', 'tao', 'ăn', 'mấy', 'cái', 'mũ bảo hiểm', 'vào', 'mặt', 'cười']"
một bộ phim quá suất sắc,Enjoyment,"['bộ', 'phim', 'quá suất', 'sắc']"
con bé xinh thế,Enjoyment,"['con bé', 'xinh thế']"
chia buồn với gã lưng gù buồn_nhưng_nhẹ_nhõm buồn_bã,Sadness,"['chia', 'buồn', 'gã', 'lưng', 'gù', 'buồn_nhưng_nhẹ_nhõm', 'buồn_bã']"
rồi mấy đứa chân không được dài như tao phóng qua kiểu gì cười,Sadness,"['mấy', 'đứa', 'chân', 'không', 'dài', 'tao', 'phóng', 'qua', 'kiểu', 'gì', 'cười']"
per hãy gặp nhau nói bằng mồm từ tỏ tình đến chia tay để không bị cap gửi cho hội chị em cười,Disgust,"['per', 'hãy', 'gặp', 'nhau', 'nói', 'bằng', 'mồm', 'từ', 'tỏ tình', 'chia tay', 'để', 'không', 'cap', 'gửi', 'hội', 'chị em', 'cười']"
tao cũng hao mòn nhan sắc như này,Sadness,"['tao', 'cũng', 'hao mòn', 'nhan sắc']"
"thứ yêu nghiệt , nhỏ g vẫn sợ nó nhất sau mấy con lắm chân t . t",Fear,"['thứ', 'yêu nghiệt', 'nhỏ', 'g', 'vẫn', 'sợ', 'nó', 'nhất', 'sau', 'mấy', 'con', 'lắm', 'chân t', 't']"
mấy thằng này gặp tôi thì được quá cười,Disgust,"['mấy', 'thằng', 'gặp', 'tôi', 'cười']"
ủa khoan phải ông dương fg không,Surprise,"['ủa', 'khoan', 'phải', 'ông', 'dương fg', 'không']"
"ngày trước đi mua cái này cho chó của đứa bạn thân . mà 2 thằng thử xong phê quá quyết định mua mỗi đứa 1 cái , và chó 1 cái cười",Enjoyment,"['ngày', 'trước', 'mua', 'cái', 'chó', 'đứa', 'bạn', 'thân', '2', 'thằng', 'thử', 'xong', 'phê', 'quyết định', 'mua', 'mỗi', 'đứa', '1', 'cái', 'chó', '1', 'cái', 'cười']"
bán hàng online hồi năm cấp 3 cười tháng hè ấy đi quanh hạnh phúc để giao hàng với bố . được lãi 4 tr cười,Enjoyment,"['bán', 'hàng', 'online', 'hồi', 'năm', 'cấp', '3', 'cười', 'tháng', 'hè', 'ấy', 'quanh', 'hạnh phúc', 'để', 'giao', 'hàng', 'bố', 'lãi', '4', 'tr', 'cười']"
mua con lợn 50 không được lì xì 40 không . ok em ổn,Sadness,"['mua', 'con', 'lợn', '50', 'không', 'lì xì', '40', 'không', 'ok', 'em', 'ổn']"
khó có thể giải thích,Other,"['khó', 'có thể', 'giải thích']"
nụ cười của tôi thiên thần vãi,Enjoyment,"['nụ', 'cười', 'tôi', 'thiên thần', 'vãi']"
hở ra cái là xích hống hách làm gì,Anger,"['hở', 'cái', 'xích', 'hống hách', 'làm', 'gì']"
hỏi chấm con mẹ nó luôn,Anger,"['hỏi', 'chấm', 'con', 'mẹ', 'nó', 'luôn']"
mày cứ đái ra võng là lần sau vợ mày sẽ rút kinh nghiệm,Disgust,"['mày', 'cứ', 'đái', 'võng', 'lần', 'sau', 'vợ', 'mày', 'rút', 'kinh nghiệm']"
"nói chung là 1 lũ lừa gạt thôi , việt nam mình là vậy đó",Disgust,"['nói chung', '1', 'lũ', 'lừa gạt', 'việt nam', 'mình']"
hay à ngheng,Enjoyment,"['hay', 'à', 'ngheng']"
haha em anh đừng có dậy nhen tính em nhây hơn bà chị đó á,Enjoyment,"['haha', 'em', 'anh', 'đừng', 'dậy', 'nhen tính', 'em', 'nhây', 'hơn', 'bà', 'chị', 'á']"
thế mới bảo . chủ động riết rồi nó xem thường cười,Disgust,"['thế', 'mới', 'bảo', 'chủ động', 'riết', 'nó', 'xem thường', 'cười']"
có chăng là bạn cùng nhau đi tiếp,Other,"['chăng', 'bạn', 'cùng', 'nhau', 'tiếp']"
ủa mặt gì mắc cười vậy,Surprise,"['ủa', 'mặt', 'gì', 'mắc', 'cười']"
grừ chúng mày hạnh phúc thế,Disgust,"['grừ', 'chúng mày', 'hạnh phúc', 'thế']"
đi xem 1 mình có sợ ma không suy_nghĩ,Other,"['xem', '1', 'mình', 'sợ', 'ma', 'không', 'suy_nghĩ']"
ảo giác ôi mỉm_cười,Surprise,"['ảo giác', 'ôi', 'mỉm_cười']"
chụp xong về chia tay ráng chịu cười,Disgust,"['chụp', 'xong', 'về', 'chia tay', 'ráng', 'chịu', 'cười']"
per sợ nhện đúng không cười,Fear,"['per', 'sợ', 'nhện', 'đúng', 'không', 'cười']"
động lực của phan con gái,Enjoyment,"['động lực', 'phan', 'con', 'gái']"
công chúa của anh đói rồi kìa,Other,"['công chúa', 'anh', 'đói', 'kìa']"
hết tiền rồi này,Sadness,"['hết', 'tiền']"
hay lắm chàng trai trẻ,Enjoyment,"['hay', 'lắm', 'chàng', 'trai', 'trẻ']"
ra viện tăng chục cân cười,Enjoyment,"['viện', 'tăng', 'chục', 'cân', 'cười']"
còn tôi với chồng cùng nhau xuống cân khó_xử,Sadness,"['còn', 'tôi', 'chồng', 'cùng', 'nhau', 'xuống', 'cân', 'khó_xử']"
"tui đây vừa vô phòng thì con vợ mặt trắng bóc nhảy ra đây , tưởng là ma",Fear,"['tui', 'đây', 'vừa', 'vô phòng', 'con', 'vợ', 'mặt', 'trắng bóc', 'nhảy', 'đây', 'tưởng', 'ma']"
a độc thân nè không có ai để nắm tay gọi là thử coi . hihihi chúc em luon vui ve em nhé .,Enjoyment,"['a', 'độc thân', 'nè', 'không', 'ai', 'để', 'nắm', 'tay', 'gọi là', 'thử', 'coi', 'hihihi', 'chúc', 'em', 'luon', 'vui', 've', 'em', 'nhé']"
căng thẳg quá mà,Sadness,"['căng', 'thẳg']"
"con người hay con vật nó còn biết suy nghĩ , đây là loại gì",Disgust,"['con người', 'hay', 'con', 'vật', 'nó', 'còn', 'biết', 'suy nghĩ', 'đây', 'loại', 'gì']"
"mỗi lần như thế tao chửi , mà bọn nó xem đó là trò đùa mày ạ , càng chửi càng cười",Anger,"['mỗi', 'lần', 'như thế', 'tao', 'chửi', 'bọn', 'nó', 'xem', 'trò', 'đùa', 'mày', 'ạ', 'càng', 'chửi', 'càng', 'cười']"
hihi : chúc mừng đại kỷ nguyên có lắm người yêu,Enjoyment,"['hihi', 'chúc mừng', 'đại kỷ nguyên', 'lắm', 'người yêu']"
không khác gì coi bạn ấy như gái đĩ không,Disgust,"['không', 'khác gì', 'coi', 'bạn', 'ấy', 'gái', 'đĩ', 'không']"
chạy kiểu gì vậy trời ban ngày chứ có phải ban đêm đâu,Surprise,"['chạy', 'kiểu', 'gì', 'trời', 'ban ngày', 'chứ', 'phải', 'ban đêm', 'đâu']"
"per sợ chưa , ông bác hơi bị cứng nhé cười",Enjoyment,"['per', 'sợ', 'chưa', 'ông', 'bác', 'hơi', 'cứng', 'nhé', 'cười']"
hết cơm chó rồi nay tới mèo tổ sư chúng mày chán,Anger,"['hết', 'cơm', 'chó', 'nay', 'tới', 'mèo', 'tổ sư', 'chúng mày', 'chán']"
nó ảnh hưởng tới cơ thể như thế nào vậy ạ ?,Surprise,"['nó', 'ảnh hưởng', 'tới', 'cơ thể', 'như thế nào', 'ạ', '?']"
họ đã cho ta có mặt ở trên cột đời này rồi còn gì bằng nữa chứ,Enjoyment,"['họ', 'ta', 'có mặt', 'trên', 'cột', 'đời', 'còn', 'gì', 'bằng', 'chứ']"
bố mẹ là những người yêu ta vô điều kiện .,Other,"['bố mẹ', 'người', 'yêu', 'ta', 'vô điều kiện']"
ừ mỗi lần thế lần buồn kinh lắm mày ạ,Sadness,"['ừ', 'mỗi', 'lần', 'thế', 'lần', 'buồn kinh', 'lắm', 'mày', 'ạ']"
cưng quá đi,Enjoyment,['cưng']
vcb thu phí dịch vụ cao có khác . lương nv cũng hơn chỗ khác cười,Enjoyment,"['vcb', 'thu', 'phí', 'dịch vụ', 'cao', 'khác', 'lương', 'nv', 'cũng', 'hơn', 'chỗ', 'khác', 'cười']"
không sợ đàn ông nghèo chỉ sợ đàn ông không chí tiến thủ và cực kỳ ghét đàn ông có tính đàn bà,Disgust,"['không', 'sợ', 'đàn ông', 'nghèo', 'chỉ', 'sợ', 'đàn ông', 'không', 'chí', 'tiến thủ', 'cực kỳ', 'ghét', 'đàn ông', 'tính', 'đàn bà']"
sịn quá,Enjoyment,['sịn']
có một lý lẽ rằng khi chuột ăn thóc con người nói chuột phá hoại khi người lấy mật ong người khen ong chăm chỉ câu hỏi phản biện nếu không lấy mật thì ong có sử dụng mật làm việc gì không,Other,"['lý lẽ', 'chuột', 'ăn thóc', 'con người', 'nói', 'chuột', 'phá hoại', 'người', 'lấy', 'mật ong', 'người', 'khen ong', 'chăm chỉ', 'câu', 'hỏi', 'phản biện', 'nếu', 'không', 'lấy', 'mật', 'ong', 'sử dụng', 'mật', 'làm', 'việc', 'gì', 'không']"
